season,episode,title,scene,speaker,line
2,1,The_Ex,107,george,"""You know, I'd go from nods to nothing..."""
2,1,The_Ex,107,elaine,"And now, there's this intense animosity whenever we pass. I mean, it's like we really hate each other. It's based on nothing."
2,1,The_Ex,107,jerry,"A relationship is an organism. You created this thing and then you starved it so it turned against you. Same thing happened in ""The Blob""."
2,1,The_Ex,107,george,I think you absolutely have to say something to this guy. Confront him.
2,1,The_Ex,107,elaine,Really?
2,1,The_Ex,107,george,Yes.
2,1,The_Ex,107,elaine,You would do that?
2,1,The_Ex,107,george,If I was a different person.
2,1,The_Ex,109,kramer,Come on up.
2,1,The_Ex,109,jerry,"Oh, it's you again. See, now if you had answered me, I wouldn't have had to do this. Now that's two long distance calls I made to you why can't you...  Why? Why do they just hang up like that? Thank you very much."
2,1,The_Ex,109,kramer,Taste this.
2,1,The_Ex,109,jerry,"No, I just had a sandwich."
2,1,The_Ex,109,kramer,"No, taste it. Taste it."
2,1,The_Ex,109,jerry,I don't want cantaloupe now.
2,1,The_Ex,109,kramer,You've never had cantaloupe like this before...
2,1,The_Ex,109,jerry,I only eat cantaloupe at certain times...
2,1,The_Ex,109,kramer,...Jerry. This is great cantaloupe.
2,1,The_Ex,109,jerry,...all right!
2,1,The_Ex,109,kramer,Uh-huh. It's good?
2,1,The_Ex,109,jerry,It's very good.
2,1,The_Ex,109,kramer,"Good, huh?"
2,1,The_Ex,109,jerry,Good.
2,1,The_Ex,109,kramer,I got it at Joe's.
2,1,The_Ex,109,jerry,Uh-huh.
2,1,The_Ex,109,kramer,Forty-nine cents a pound. That's practically half than what you're paying at the supermarket. I don't know why you don't go to Joe's.
2,1,The_Ex,109,jerry,It's too far.
2,1,The_Ex,109,kramer,It's three blocks further. You can use my shopping cart..
2,1,The_Ex,109,jerry,"I'm not pulling a shopping cart. What, am I suppose to wear a kerchief? Put stockings on and roll 'em down below my knee?"
2,1,The_Ex,109,kramer,"See, the other thing is, if you don't like anything, he takes it right back."
2,1,The_Ex,109,jerry,I don't return fruit. Fruit is a gamble. I know that going in.
2,1,The_Ex,110,george,I'm outta there. I did it! It's over.
2,1,The_Ex,110,jerry,You did it? What happened?
2,1,The_Ex,110,george,"I told her. In the kitchen – which was risky 'cause it's near all the knives. I started with the word ""Listen."""
2,1,The_Ex,110,jerry,Uh-huh...
2,1,The_Ex,110,george,"I said, ""Listen Marlene,"" and then the next thing I know, I'm in the middle of it. And there's this voice inside of me going, ""You're doing it! You're doing it!"" And then she started to cry, and I weakened a bit. I almost relented, but the voice, Jerry, the voice said, ""Keep going, keep going. You're almost out!"" It's like I was making a prison break, you know, and I'm heading for the wall, and I trip and I twist my ankle, and they throw the light on you, you know. So, somehow I get though the crying and I keep running. Then the cursing started. She's firing at me from the guard tower. ""Son of a bang! Son of a boom!"" I get to the top of the wall – the front door. I opened it up, I'm one foot away, I took one last look around the penitentiary, and I jumped!"
2,1,The_Ex,110,jerry,"See, it's never as bad as you imagine."
2,1,The_Ex,110,kramer,I liked Marlene. What's her number?
2,1,The_Ex,110,george,"Uh, no, I, I don't think so."
2,1,The_Ex,110,jerry,Could you stop that smacking?
2,1,The_Ex,110,kramer,"George, I want you to taste this cantaloupe."
2,1,The_Ex,110,george,"Oh no, thank you."
2,1,The_Ex,110,kramer,It's the best cantaloupe I ever had.
2,1,The_Ex,110,george,"No, really. No, no, thanks."
2,1,The_Ex,110,kramer,"Jerry, tell him how good this cantaloupe is."
2,1,The_Ex,110,jerry,It's very good cantaloupe.  So that's it? You're out?
2,1,The_Ex,110,george,"Except for one small problem. Hah, I left some books in her apartment."
2,1,The_Ex,110,jerry,"So, go get them."
2,1,The_Ex,110,george,"Oh, no no, I can't go back there. Jerry, it's so awkward and, you know, it could be dangerous sexually. Something could happen, I'd be right back where I started from."
2,1,The_Ex,110,jerry,So forget about the books. Did you read them?
2,1,The_Ex,110,george,"Well, yeah."
2,1,The_Ex,110,jerry,What do you need them for?
2,1,The_Ex,110,george,I don't know. They're books.
2,1,The_Ex,110,jerry,What is this obsession people have with books? They put them in their houses like they're trophies. What do you need it for after you read it?
2,1,The_Ex,110,george,They're my books.
2,1,The_Ex,110,jerry,So you want me to get the books? Is that it?
2,1,The_Ex,111,jerry,So what'd you do?
2,1,The_Ex,111,jerry,"Well, I have a general idea what it was. I could take a guess."
2,1,The_Ex,111,jerry,No.
2,1,The_Ex,112,jerry,I don't know how this happened.
2,1,The_Ex,112,george,"Jerry, it's not my fault."
2,1,The_Ex,112,jerry,"No, no. It's not your fault. ""Books, books, I need my books."" Have you re-read those books yet, by the way? You know the great thing? When you read Moby Dick the second time, Ahab and the whale become good friends. You know, it's not like Marlene's a bad person or anything, but, my God! I mean, we've had like three lunches and a movie, and she never stops calling.  And it's these meaningless, purposeless, blather calls. She never asks if I'm busy or anything. I just pick up the phone, and she's in the middle of a sentence!"
2,1,The_Ex,112,george,It's standard. Has she left you one of those messages where she uses up the whole machine?
2,1,The_Ex,112,jerry,"Ohh! You know, and sometimes she'll go,  ""Hello, Jerry?"" And I'll go, ""Oh, hi Marlene."" And then it's ""Jerry..."""
2,1,The_Ex,112,jerry,"""I dunno sometimes..."""
2,1,The_Ex,112,george,"""I dunno sometimes..."""
2,1,The_Ex,112,george,What trying to get off the phone?
2,1,The_Ex,112,jerry,"Ohhhh! You can't! It's impossible! There's no break in the conversation where you can go, ""All right then..."" You know, it just goes on and on and on without a break in the wall. I mean, I gotta put a stop to this."
2,1,The_Ex,112,george,Just do it like a Band-Aid. One motion. Right off!  She is sexy though. Don't you think?
2,1,The_Ex,112,jerry,"Yeah. Yes, she is."
2,1,The_Ex,113,george,Yeah.
2,1,The_Ex,113,george,"Yeah, doctor. I'm going to have to wait in that little room all by myself, aren't I?  I better take this. I hate the little room.  ""Oh, hello, Doctor."""
2,1,The_Ex,115,jerry,"So, how was it?"
2,1,The_Ex,115,george,"I was in there for two minutes. He didn't do anything. Touch this, feel that – seventy-five bucks!"
2,1,The_Ex,115,jerry,"Well, it's a first visit."
2,1,The_Ex,115,george,"What's seventy-five bucks?! What, am I seeing Sinatra in there?! Am I being entertained? I don't understand this. I'm only paying half."
2,1,The_Ex,115,jerry,You can't do that.
2,1,The_Ex,115,george,Why not?
2,1,The_Ex,115,jerry,He's a doctor. You gotta pay what he says.
2,1,The_Ex,115,george,"Oh, no no no. I pay what I say."
2,1,The_Ex,116,jerry,"No, I'm fine."
2,1,The_Ex,116,jerry,"Yeah, I know."
2,1,The_Ex,116,jerry,Yeah.
2,1,The_Ex,119,kramer,Hey.
2,1,The_Ex,119,jerry,Hey.
2,1,The_Ex,119,kramer,"I got it! This time, I got it!"
2,1,The_Ex,119,jerry,All right.
2,1,The_Ex,119,kramer,"Hips! See, it's all hips."
2,1,The_Ex,119,jerry,Uh-huh.
2,1,The_Ex,119,kramer,You gotta come through with the hips first.
2,1,The_Ex,119,jerry,That is out there.
2,1,The_Ex,119,kramer,Joe's?
2,1,The_Ex,119,jerry,"No, supermarket."
2,1,The_Ex,119,kramer,"Well, is it good?"
2,1,The_Ex,119,jerry,It's uh okay.
2,1,The_Ex,119,kramer,Let me taste it.
2,1,The_Ex,120,kramer,"See, that stinks. You can't eat that. You should take that back."
2,1,The_Ex,120,jerry,I'm not taking it back.
2,1,The_Ex,120,kramer,"All right, I'll take it back. I'm going by there."
2,1,The_Ex,120,jerry,I don't care about it.
2,1,The_Ex,120,kramer,"Jerry, you should care. Cantaloupe like this should be taken out of circulation."
2,1,The_Ex,120,jerry,All right. Take it back.
2,1,The_Ex,120,kramer,Well?
2,1,The_Ex,120,jerry,Marlene.
2,1,The_Ex,120,kramer,"Oh. Oh, Marlene..."
2,1,The_Ex,120,jerry,"Yeah, I took her home one night – we kinda started up a little bit in the car."
2,1,The_Ex,120,kramer,I thought you were trying to get rid of her?
2,1,The_Ex,120,jerry,"I was. But, she's got me, like, hypnotized."
2,1,The_Ex,120,kramer,Does George know?
2,1,The_Ex,120,jerry,"No, he'd go nuts."
2,1,The_Ex,120,kramer,"Yeah, no kidding."
2,1,The_Ex,120,jerry,"I feel terrible.  I mean, I've seen her a couple of times since then, and I know I can't go any further, but... She's just got this like, psychosexual hold over me. I just want her, I can't breathe. It's like a drug."
2,1,The_Ex,120,kramer,"Whoa, psychosexual."
2,1,The_Ex,120,jerry,I don't know how I'm going to tell him.
2,1,The_Ex,120,kramer,"Man, I don't understand people. I mean, why would George want to deprive you of pleasure? Is it just me?"
2,1,The_Ex,120,jerry,"It's partially you, yeah."
2,1,The_Ex,120,kramer,You're his friend. Better that she should sleep with someone else? Some jerk that he doesn't even know?
2,1,The_Ex,120,jerry,"Well, he can't kill me, right?"
2,1,The_Ex,120,kramer,You're a human being.
2,1,The_Ex,120,jerry,"I mean, she called me. I haven't called her. She started it."
2,1,The_Ex,120,kramer,You're flesh and blood.
2,1,The_Ex,120,jerry,I'm a nice guy.
2,1,The_Ex,121,elaine,Hi.
2,1,The_Ex,121,jerry,"Oh, my little airplane lamp."
2,1,The_Ex,121,elaine,"You know, you have the slowest elevator in the entire city. That's hard to get used to when you're in so many other fast ones."
2,1,The_Ex,121,jerry,"Well, the apartment elevators are always slower than the offices, because you don't have to be home on time."
2,1,The_Ex,121,elaine,Unless you're married to a dictator.
2,1,The_Ex,121,jerry,Yeah... Because they would be very demanding people.
2,1,The_Ex,121,elaine,Right. Exactly. So I imagine at some point somebody's going to offer me some cantaloupe?
2,1,The_Ex,121,kramer,Nope. No good.
2,1,The_Ex,121,jerry,"Well, you know what they say. Lucky in love, Unlucky with fruit."
2,1,The_Ex,121,kramer,"Well, I'm taking this back."
2,1,The_Ex,122,elaine,"So, I had what you might call a little encounter this morning."
2,1,The_Ex,122,jerry,Really? That guy who stopped saying hello?
2,1,The_Ex,122,elaine,Yes.
2,1,The_Ex,122,jerry,You talked to him?
2,1,The_Ex,122,elaine,"Yes. I spotted him getting his mail. And at first, I was just going to walk on by, but then I thought, ""No no no. No. Do not be afraid of this man."""
2,1,The_Ex,122,jerry,Right.
2,1,The_Ex,122,elaine,"So, I walked up behind him and I tapped him on the shoulder. And I said, ""Hi, remember me?"" And he furrows his brow, as if he's really trying to figure it out. So I said to him, I said, ""You little phony. You know exactly who I am."""
2,1,The_Ex,122,jerry,"You said ""you little phony""?"
2,1,The_Ex,122,elaine,"I did. I most certainly did. And he said, he goes, ""Oh, yeah. You're Jeanette's friend. We did meet once."" And I said, ""Well, how do you go from that to totally ignoring a person when they walk by?"""
2,1,The_Ex,122,jerry,This is amazing.
2,1,The_Ex,122,elaine,"And he says, he says, ""Look, I just didn't want to say hello anymore, All right?"" And I said, ""Fine. Fine. I didn't want to say hello anymore either, but just I wanted you to know that I'm aware of it!"""
2,1,The_Ex,122,jerry,"You are the Queen of Confrontation. You're my new hero. In fact, you've inspired me. I'm gonna call George about something right now."
2,1,The_Ex,122,elaine,This cantaloupe stinks.
2,1,The_Ex,124,george,I don't care.
2,1,The_Ex,124,jerry,You're kidding.
2,1,The_Ex,124,george,"No, I don't care."
2,1,The_Ex,124,jerry,You mean that?
2,1,The_Ex,124,george,Absolutely.
2,1,The_Ex,124,jerry,You don't care?
2,1,The_Ex,124,george,No.
2,1,The_Ex,124,jerry,How could you not care?
2,1,The_Ex,124,george,I don't know. But I don't. I'm actually almost happy to hear it.
2,1,The_Ex,124,jerry,I thought you'd be upset.
2,1,The_Ex,124,george,"I guess I should be, but I'm not."
2,1,The_Ex,124,jerry,Am I a bad person? Did I do something terrible?
2,1,The_Ex,124,george,You're a fine person. You're a humanitarian. She's very sexy.
2,1,The_Ex,124,jerry,That voice. That voice. She's driving me crazy.
2,1,The_Ex,124,george,I know. I know.
2,1,The_Ex,124,jerry,"So I can see her tonight, and you don't care?"
2,1,The_Ex,124,george,See her tonight. See her tomorrow. Go. Knock yourself out. She's too crazy for me.
2,1,The_Ex,124,jerry,All right. As long as you're okay. Because I can't stop thinking about her.
2,1,The_Ex,124,george,I'm okay. I'm fine. I'm wonderful. I never felt better in my whole life.
2,1,The_Ex,124,jerry,Good. And I'll tell you what... You don't have to pay me back the thirty-five I gave to the chiropractor for the rest of your bill.
2,1,The_Ex,124,george,You paid that crook?!
2,1,The_Ex,124,jerry,I had to.
2,1,The_Ex,124,george,"He didn't do anything, Jerry. It's a scam! Who told you to do that?"
2,1,The_Ex,124,jerry,It was embarrassing to me.
2,1,The_Ex,124,george,"Oh, I was trying to make a point."
2,1,The_Ex,124,jerry,Why don't you make a point with your own doctor?  What's wrong?
2,1,The_Ex,124,george,I think I swallowed a fly! I swallowed a fly! What do I do?  What can happen?!
2,1,The_Ex,126,jerry,"So, you wanna come up for a few minutes?"
2,1,The_Ex,126,jerry,Really? I thought...
2,1,The_Ex,126,jerry,"Gee, I just didn't expect it from the way you've been acting."
2,1,The_Ex,126,jerry,Of course I want to talk about it.
2,1,The_Ex,126,jerry,Tuesday night? What happened Tuesday night?
2,1,The_Ex,126,jerry,My act? Wha-What does that have to do with anything?
2,1,The_Ex,126,jerry,"I can't believe this. So what are you saying? You didn't like my act, so that's it?"
2,1,The_Ex,126,jerry,You're a cashier!
2,1,The_Ex,126,jerry,You can't go by the audience that night. It was late. They were terrible.
2,1,The_Ex,126,jerry,I have other stuff. Y-You should come see me on the weekend.
2,2,The_Pony_Remark,129,helen,"You have so many nice jackets. I don't know why you had to bring this jacket. Who wears a jacket like this? What's wrong with that nice gray one? You have beautiful clothes. They sit in your closet. Morty, you can't wear this!"
2,2,The_Pony_Remark,129,morty,Are you getting that?
2,2,The_Pony_Remark,129,helen,I thought you were getting it.
2,2,The_Pony_Remark,129,morty,Should I pick up?
2,2,The_Pony_Remark,129,helen,You want me to get that?
2,2,The_Pony_Remark,129,morty,I'll get it!
2,2,The_Pony_Remark,129,helen,I'll get it!
2,2,The_Pony_Remark,129,helen,Hello?... Hello?
2,2,The_Pony_Remark,130,jerry,Hi.
2,2,The_Pony_Remark,130,helen,Hi.
2,2,The_Pony_Remark,130,jerry,Would you make this thing lower! I can hear it on the street!
2,2,The_Pony_Remark,130,morty,"So, how'd you do?"
2,2,The_Pony_Remark,130,jerry,We won. I made an incredible play in the field! There was a tag-up at third base and I threw the guy out from left field on a fly! We'll be in the championship game Wednesday because of me. It was the single greatest moment in my life.
2,2,The_Pony_Remark,130,helen,This is your greatest moment? A game?
2,2,The_Pony_Remark,130,jerry,"Well, no. Sharon Besser, of course."
2,2,The_Pony_Remark,130,morty,"You know what my greatest moment was, don't you? Nineteen-forty-six. I went to work for Harry Flemming and I came up with the idea for the beltless trenchcoat."
2,2,The_Pony_Remark,130,helen,"Jerry, look at this sport jacket. Is this a jacket to wear to an anniversary party?"
2,2,The_Pony_Remark,130,jerry,"Well, the man's an individualist – he worked for Harry Flemming. He knows what he's doing."
2,2,The_Pony_Remark,130,helen,But it's their 50th anniversary.
2,2,The_Pony_Remark,130,morty,Your mother doesn't like my taste in clothing.
2,2,The_Pony_Remark,130,helen,"You know, I spoke to Manya and Isaac on the phone today. They invited you again. I think you should go."
2,2,The_Pony_Remark,130,jerry,"First of all, I made plans with Elaine."
2,2,The_Pony_Remark,130,helen,So bring her.
2,2,The_Pony_Remark,130,jerry,"I don't even know them. What is she, your second cousin? I mean, I've met them three times in my life."
2,2,The_Pony_Remark,130,morty,"I don't know her either.  She makes me fly all the way from Florida for this, and then she criticizes my jacket."
2,2,The_Pony_Remark,130,helen,"At least come and say hello, have a cup of coffee, then you'll leave."
2,2,The_Pony_Remark,130,morty,How come he gets to leave?
2,2,The_Pony_Remark,130,jerry,"If I wind up sitting next to Uncle Leo, I am leaving. He's always grabbing my arm when he talks to me. I guess it's because so many people have left in the middle of his conversation."
2,2,The_Pony_Remark,130,morty,"And it's always about Jeffrey, right?"
2,2,The_Pony_Remark,130,jerry,Yeah. He talks about him like he split the atom. The kid works for the Parks Department.
2,2,The_Pony_Remark,131,kramer,"Morty, are you coming in?"
2,2,The_Pony_Remark,131,morty,"Oh, yeah. I forgot all about it."
2,2,The_Pony_Remark,131,kramer,"Hey, how'd you do?"
2,2,The_Pony_Remark,131,jerry,We won. We're in the finals on Wednesday.
2,2,The_Pony_Remark,131,kramer,Yeah!
2,2,The_Pony_Remark,131,jerry,What is this about?
2,2,The_Pony_Remark,131,kramer,I'm completely changing the configuration of the apartment. You're not gonna believe it when you see it. A whole new lifestyle.
2,2,The_Pony_Remark,131,jerry,What are you doing?
2,2,The_Pony_Remark,131,kramer,Levels.
2,2,The_Pony_Remark,131,jerry,Levels?
2,2,The_Pony_Remark,131,kramer,"Yeah, I'm getting rid of all my furniture. All of it. And I'm going to build these different levels, with steps, and it'll all be carpeted with a lot of pillows. You know, like ancient Egypt."
2,2,The_Pony_Remark,131,jerry,You drew up plans for this?
2,2,The_Pony_Remark,131,kramer,No no. It's all in my head.
2,2,The_Pony_Remark,131,morty,I don't know how you're going to be comfortable like that.
2,2,The_Pony_Remark,131,kramer,"Oh, I'll be comfortable."
2,2,The_Pony_Remark,131,jerry,When do you intend to do this?
2,2,The_Pony_Remark,131,kramer,Ohh... should be done by the end of the month.
2,2,The_Pony_Remark,131,jerry,You're doing this yourself?
2,2,The_Pony_Remark,131,kramer,"It's a simple job. Why, you don't think I can?"
2,2,The_Pony_Remark,131,jerry,"Oh, no. It's not that I don't think you can. I know that you can't, and I'm positive that you won't."
2,2,The_Pony_Remark,131,kramer,"Well, I got the tools. I got the pillows. All I need is the lumber."
2,2,The_Pony_Remark,131,morty,"Hey, that's some big job."
2,2,The_Pony_Remark,131,jerry,"I, don't see it happening."
2,2,The_Pony_Remark,131,kramer,"Well, this time, this time you're wrong. C'mon. I'll even bet you."
2,2,The_Pony_Remark,131,jerry,Seriously?
2,2,The_Pony_Remark,131,helen,"I don't want you betting. Morty, don't let him bet."
2,2,The_Pony_Remark,131,kramer,A big dinner with dessert. But I've got till the end of the month.
2,2,The_Pony_Remark,131,jerry,I'll give you a year.
2,2,The_Pony_Remark,131,kramer,No no no. End of the month.
2,2,The_Pony_Remark,131,jerry,It's a bet.
2,2,The_Pony_Remark,132,jerry,"Seriously, do you wanna switch chairs?"
2,2,The_Pony_Remark,132,elaine,"No, no. I'm fine."
2,2,The_Pony_Remark,132,uncle leo,"Jerry, are you listening to this?"
2,2,The_Pony_Remark,132,jerry,"Yeah, Uncle Leo."
2,2,The_Pony_Remark,132,uncle leo,"So, so, now the parks commissioner is recommending Jeffrey for a citation."
2,2,The_Pony_Remark,132,jerry,Right. For the reducing of the pond scum?
2,2,The_Pony_Remark,132,uncle leo,"No, for the walking tours."
2,2,The_Pony_Remark,132,jerry,"Oh, yeah. Where the people eat the plant life. The edible foliage tour."
2,2,The_Pony_Remark,132,uncle leo,"That's exactly right. He knows the whole history of the park. For two hours he's talking and answering questions. But you want to know something? Whenever he has a problem with one of these high-powered big shots in the Parks Department, you know who he calls?"
2,2,The_Pony_Remark,132,jerry,Mickey Mantle?
2,2,The_Pony_Remark,132,elaine,"Jerry, Jerry. Did you taste these peas?  These peas are great!"
2,2,The_Pony_Remark,132,jerry,These peas are bursting with country fresh flavor.
2,2,The_Pony_Remark,132,elaine,Mmm... phenomenal peas.
2,2,The_Pony_Remark,132,morty,Are you ready for dessert?
2,2,The_Pony_Remark,132,jerry,"Well, actually, we do have to kind of get going."
2,2,The_Pony_Remark,132,elaine,"Oh uh, I don't really eat dessert. I'm dieting."
2,2,The_Pony_Remark,132,jerry,"Yeah, I can't eat dessert either. The sugar makes my ankles swell up, and I can't dance."
2,2,The_Pony_Remark,132,helen,"He's kidding, Manya."
2,2,The_Pony_Remark,132,helen,"So, did you hear Claire's getting married?"
2,2,The_Pony_Remark,132,helen,"I hear the fella owns a couple of racehorses. You know, trotters, like at Yonkers."
2,2,The_Pony_Remark,132,jerry,Horses? They're like big riding dogs.
2,2,The_Pony_Remark,132,elaine,What about ponies? What kind of abnormal animal is that? And those kids who had their own ponies...
2,2,The_Pony_Remark,132,jerry,"I know, I hated those kids. In fact, I hate anyone that ever had a pony when they were growing up."
2,2,The_Pony_Remark,132,jerry,"Well, I didn't uh really mean a pony, per se..."
2,2,The_Pony_Remark,132,jerry,Nothing. Nothing at all. I was just merely expressing...
2,2,The_Pony_Remark,132,helen,Should we have coffee? Who's having coffee?
2,2,The_Pony_Remark,132,jerry,"Well, I'm sure you did. Who wouldn't love a pony? Who wouldn't love a person that had a pony?"
2,2,The_Pony_Remark,132,jerry,"No, see, we didn't have ponies. I'm sure at that time in Poland, they were very common. They were probably like compact cars.."
2,2,The_Pony_Remark,135,jerry,I'll drive you to the airport.
2,2,The_Pony_Remark,135,helen,"No, we're taking a cab."
2,2,The_Pony_Remark,135,jerry,I just hope that whole pony incident didn't put a damper on the trip.
2,2,The_Pony_Remark,135,helen,Don't be ridiculous. It was a misunderstanding.
2,2,The_Pony_Remark,135,morty,"Hey, I agree with him. Nobody likes a kid with a pony."
2,2,The_Pony_Remark,135,jerry,"Well, if you ever talk to her, tell her I'm sorry. Elaine too. She feels terrible."
2,2,The_Pony_Remark,135,helen,"You know, you should give Manya a call."
2,2,The_Pony_Remark,135,jerry,Maybe I will.
2,2,The_Pony_Remark,135,kramer,"Oh, hi. I uh just came to say goodbye."
2,2,The_Pony_Remark,135,kramer,Need any help with those?
2,2,The_Pony_Remark,135,morty,"It's nothing. I got it. So, how are your levels coming along?"
2,2,The_Pony_Remark,135,kramer,"Oh, well... I decided I'm not gonna do it."
2,2,The_Pony_Remark,135,jerry,Really? What a shock.
2,2,The_Pony_Remark,135,helen,"Goodbye, Jerry."
2,2,The_Pony_Remark,135,jerry,Take care.
2,2,The_Pony_Remark,135,helen,We'll call you.
2,2,The_Pony_Remark,136,morty,"Bye, Jer."
2,2,The_Pony_Remark,136,jerry,"Bye, Dad. Take it easy."
2,2,The_Pony_Remark,136,morty,"Bye, Mr. Kramer."
2,2,The_Pony_Remark,136,kramer,"Yeah. So long, Morty."
2,2,The_Pony_Remark,138,jerry,"So, when do I get my dinner?"
2,2,The_Pony_Remark,138,kramer,There's no dinner. The bet's off. I'm not gonna do it.
2,2,The_Pony_Remark,138,jerry,"Yes, I know you're not gonna do it. That's why I bet."
2,2,The_Pony_Remark,138,kramer,"Ya well, there's no bet if I'm not doing it."
2,2,The_Pony_Remark,138,jerry,That's the bet! That you're not doing it!
2,2,The_Pony_Remark,138,kramer,"Yeah, well, I could do it. I don't wanna do it."
2,2,The_Pony_Remark,138,jerry,We didn't bet on if you wanted to. We bet on if it would be done.
2,2,The_Pony_Remark,138,kramer,And it could be done.
2,2,The_Pony_Remark,138,jerry,"Well, of course it could be done! Anything could be done! But it only is done if it's done! Show me the levels! The bet is the levels!"
2,2,The_Pony_Remark,138,kramer,I don't want the levels!
2,2,The_Pony_Remark,138,jerry,"That's the bet!  Hello?... No- oh, hi...  no, they just left... Oh, my God... hang on a second. Maybe I can still catch 'em.  Ma! Ma! Up here! Don't get in the cab! Manya died! Manya died!!"
2,2,The_Pony_Remark,139,helen,Who did you talk to?
2,2,The_Pony_Remark,139,jerry,Uncle Leo.
2,2,The_Pony_Remark,139,helen,And when's the funeral?
2,2,The_Pony_Remark,139,jerry,I don't know. He said he'd call back.
2,2,The_Pony_Remark,139,morty,"You know what this means, don't you? We lost the Supersaver. Those tickets are non-refundable."
2,2,The_Pony_Remark,139,helen,She just had a check-up. The doctor said she was fine. Unless...
2,2,The_Pony_Remark,139,jerry,What?
2,2,The_Pony_Remark,139,helen,What? Nothing.
2,2,The_Pony_Remark,139,jerry,You don't think... What? The pony remark?
2,2,The_Pony_Remark,139,helen,"Oh, don't be ridiculous. She was an old woman."
2,2,The_Pony_Remark,139,jerry,You don't think that I killed her?
2,2,The_Pony_Remark,139,morty,You know what the flight back'll cost us?
2,2,The_Pony_Remark,139,jerry,It was just an innocent comment! I didn't know she had a pony!
2,2,The_Pony_Remark,139,morty,"Maybe we can get an army transport flight. They got a base in Sarasota, I think."
2,2,The_Pony_Remark,139,jerry,The whole thing was taking out of context. It was a joke.  That's probably Uncle Leo.
2,2,The_Pony_Remark,139,helen,"Hello?... Yes, I know... Well, it's just one of those things... Sure, sure, we'll see you then."
2,2,The_Pony_Remark,139,helen,The funeral's Wednesday.
2,2,The_Pony_Remark,139,jerry,"Wednesday? What, what Wednesday?"
2,2,The_Pony_Remark,139,helen,"Two o' clock, Wednesday."
2,2,The_Pony_Remark,139,jerry,Ah
2,2,The_Pony_Remark,139,helen,What?
2,2,The_Pony_Remark,139,jerry,I've got the softball game on Wednesday. It's the championship.
2,2,The_Pony_Remark,139,helen,So? You're not obligated. Go play in your game.
2,2,The_Pony_Remark,139,jerry,I didn't even know the woman.
2,2,The_Pony_Remark,139,helen,So don't go.
2,2,The_Pony_Remark,139,jerry,I mean I met her three times. I don't even know her last name.
2,2,The_Pony_Remark,139,helen,"Jerry, no one's forcing you."
2,2,The_Pony_Remark,139,jerry,"I mean, who has a funeral on a Wednesday? That's what I want to know. I mean, it's the championship, I'm hitting everything."
2,2,The_Pony_Remark,139,helen,I don't have a dress to wear.  And you. You don't have anything.
2,2,The_Pony_Remark,139,morty,I got my sport jacket.
2,2,The_Pony_Remark,139,helen,You're not wearing that to a funeral.
2,2,The_Pony_Remark,139,morty,What's wrong with it?
2,2,The_Pony_Remark,139,helen,It looks ridiculous.
2,2,The_Pony_Remark,139,morty,What? I'm gonna buy a new sport jacket now?
2,2,The_Pony_Remark,139,jerry,I don't know what to do.
2,2,The_Pony_Remark,139,morty,You know what this funeral's gonna wind up costing me? Oh boy!
2,2,The_Pony_Remark,141,elaine,I actually like ponies. I was just trying to make conversation. What time's your game?
2,2,The_Pony_Remark,141,jerry,Two Forty-Five.
2,2,The_Pony_Remark,141,elaine,And what time's the funeral?
2,2,The_Pony_Remark,141,jerry,Two o' clock.
2,2,The_Pony_Remark,141,elaine,How long does a funeral take?
2,2,The_Pony_Remark,141,jerry,"Depends on how nice the person was. But you gotta figure, even Oswald took forty-five minutes."
2,2,The_Pony_Remark,141,elaine,So you can't do both?
2,2,The_Pony_Remark,141,jerry,"You know, if the situation were reversed and Manya had some mah-jongg championship or something, I wouldn't expect her to go to my funeral. I would understand."
2,2,The_Pony_Remark,141,elaine,How can you even consider not going?
2,2,The_Pony_Remark,141,george,"You know, I've been thinking. I cannot envision any circumstances in which I'll ever have the opportunity to have sex again. How's it gonna happen? I just don't see how it could occur."
2,2,The_Pony_Remark,141,elaine,"You know, funerals always make me think about my own mortality and how I'm actually gonna die someday. Me, dead. Imagine that."
2,2,The_Pony_Remark,141,george,"They always make me take stock of my life. And how I've pretty much wasted all of it, and how I plan to continue wasting it."
2,2,The_Pony_Remark,141,jerry,"I know, and then you say to yourself, ""From this moment on, I'm not gonna waste any more of it."" But then you go, ""How? What can I do that's not wasting it?"""
2,2,The_Pony_Remark,141,elaine,Is this a waste of time? What should we be doing? Can't you have coffee with people?
2,2,The_Pony_Remark,141,george,"You know, I can't believe you're even considering not playing. We need you. You're hitting everything."
2,2,The_Pony_Remark,141,elaine,He has to go. He may have killed her.
2,2,The_Pony_Remark,141,jerry,Me? What about you? You brought up the pony.
2,2,The_Pony_Remark,141,elaine,"Oh, yeah, but I didn't say I hated anyone who had one."
2,2,The_Pony_Remark,141,george,Who's going to play left field?
2,2,The_Pony_Remark,141,jerry,Bender.
2,2,The_Pony_Remark,141,george,"Bender? He can't play left. He stinks. I just don't see what purpose is it gonna serve your going? I mean, you think dead peole care who's at their funeral? They don't even know they're having a funeral. It's not like she's hanging out in the back going, ""I can't believe Jerry didn't show up."""
2,2,The_Pony_Remark,141,elaine,Maybe she's there in spirit. How about that?
2,2,The_Pony_Remark,141,george,"If you're a spirit, and you can travel to other dimensions and galaxies, and find out the mysteries of the universe, you think she's gonna wanna hang around Drexler's funeral home on Ocean Parkway?"
